,Name,href,Rating,Name_reviewer,Rating_reviewer,Elite,Ort_reviewer,Friends_count,Reviews_count,Pictures_count,Date,Comment,Names_pictures,Hilfreich,Lustig,Cool
11,FiZ,https://www.yelp.de/biz/fiz-kiel,3.0,Qype User (Quarkk…),2.0,No,"Kiel, Schleswig-Holstein",7,27,0,4.2.2013,"- praktische Lage für Studenten - preislich machbar - relativ gute Auswahl an Geräten (Ausdauergeräte, geführte Maschinen, Seilzüge, Freihanteln, Kleingeräte, Slingtrainer, 1 Badmintonfeld, 2 Tischtennisplatten, Slackline) Die Öffnungstage sind mit Mo-Fr von 08:00  22:00 Uhr sowie Sa & So von 10:00  20:00 Uhr sind ok, weder besonders gut noch besonders schlecht. Gut besucht ist das FiZ ebenfalls, hauptsächlich natürlich Studenten. Vormittags vermehrt ältere Herrschaften, Mittags veranstalten die Sportstudenten ihr Showlaufen und abends junge Trainierende. Als nachteilig emfinde ich zum Einen, dass das Fiz mittlerweile ziemlich voll gestopft mit Geräten ist. D.h. das man sich am Seilzug schon einmal mit einem anderen Sporlter am Nachbargerät in die Quere kommt. Wenn denn der Seilzug funktioniert. Defekte Geräte sind hier nämlich nicht die Ausnahme sondern eher die Regel. Eigentlich sind es auch immer die selben Geräte, wie bspw. der Seilzug in der Koordinationsecke. Besonders begeistert bin ich des Weiteren von Spiegeln, die mit Plakaten zugehängt werden und Geräte direkt davor platziert sind Oder Freihantelgeräte durch Trampolin und Therapiekreisel versperrt werden. Abslutes Highlight ist Tauwetter  dann regnet es nämlich von diversen Stellen vom Dach hinunter. Zu vielen Trainern dort kann ich natürlich nichts sagen, allerdings finde ich es bedauerlich, dass eine Einweisung für die 70jährige Oma genau die selbe ist wie für den 21jährigen Footballspieler. Wo ist da der Sinn? Ich bin froh wenn meine Buchung abgelaufen ist (das ist positiv, ziemlich flexibel), dann werde ich mir eine Alternative suchen.",,1,0,0
12,Fit Sportclub,https://www.yelp.de/biz/fit-sportclub-kiel,,,,,,,,,,,,,,
13,Kieser Training,https://www.yelp.de/biz/kieser-training-kiel-3,,,,,,,,,,,,,,
14,4 Fun Fitness,https://www.yelp.de/biz/4-fun-fitness-kiel,,,,,,,,,,,,,,
15,Mrs.Sporty,https://www.yelp.de/biz/mrs-sporty-kiel-2,,,,,,,,,,,,,,
16,Fitnessland,https://www.yelp.de/biz/fitnessland-kiel,,,,,,,,,,,,,,
17,Meridian Spa & Fitness,https://www.yelp.de/biz/meridian-spa-und-fitness-kiel,4.0,Qype User (Quarkk…),4.0,No,"Kiel, Schleswig-Holstein",7,27,0,3.4.2012,"Für mich heißt das: Der Spa-Bereich, den mein Freund und ich besuchten, ist sauber und gepflegt, das Personal sehr nett und aufmerksam und auch die Saunen haben mir sehr gut gefallen. Spießig fand ich dort den Umgang nicht unbedingt, während des Aufgusses hat man locker miteinander gescherzt. Besonders lecker war das frische Obst danach. :) Aber es stimmt, hier trifft sich die bessere Gesellschaft Kiels, oder die, die es meint zu sein. (Ich kann mir nicht vorstellen, wie man sich als normalverdienender so ein Abo leisten kann  oder will. Für einen Tag super, aber dauerhaft?) So viele gemachte Brüste und aufgespritzte Lippen kenne ich sonst nur aus der Münchner Innenstadt. ;) Etwas nervig fand ich, dass man in dem Ruheraum, in dem ich war, nicht wirklich ruhen konnte, da die Geräusche von draußen nicht abgeschirmt wurden durch die Glastüren.",,0,1,0
18,HIP90.com,https://www.yelp.de/biz/hip90-com-kiel,,,,,,,,,,,,,,
19,Meridian Spa & Fitness,https://www.yelp.de/biz/meridian-spa-und-fitness-kiel,4.0,Christoph H.,5.0,Yes,"Kiel, Schleswig-Holstein",135,321,0,26.1.2020,,"DAS Gym in Kiel. Kostenloses Parken im Parkhaus des Sophienhofs, moderne Geräte (u.a. auch ein eGym Zirkel), sehr aufmerksame Trainer, die sich tatsächlich kümmern und es ist glücklicherweise, selbst am Abend, nicht zu voll. Hinzu kommt ein Wellness-Bereich, der vermutlich der beste der Stadt ist. Es ist nicht billig, aber vom Preis-Leistungs-Verhältnis sehr günstig.",3,1,1
20,Meridian Spa & Fitness,https://www.yelp.de/biz/meridian-spa-und-fitness-kiel,4.0,Lena S.,2.0,No,"Kiel, Schleswig-Holstein",1,35,0,," Es fehlt hier an Menschlichkeit und Anstand im Umgang mit Mitarbeitern. Wenn ich als Kunde sowas mitbekomme, andere Mitarbeiter weinen und bedröppelt umherlaufen sehe, dann ist das für mich kein Wellness. Ich möchte auf dieser Plattform nicht ins Detail gehen, aber so ein Umgang ist kein anständiges Miteinander. So darf man mit Mitarbeitern - mit Menschen - nicht umgehen.  Der erste Kurs an der betriebsinternen ""Meridian-Akademie"", an der Mitarbeiter in Seminaren ""qualifiziert"" werden (wer braucht schon das gute alte Ausbildungssystem und die IHK, sowie schlicht Erfahrung in Kundenorientierung und Service?), scheint immer Beschwerdemanangement zu sein. Ich weiß nicht, wie oft ich schon Textbausteine als Antwort bekommen habe, viel inhaltsloses zum Thema Qualitätstandards und Zertifikate und Kundenzufriedenheit. Man soll ohnehin mit einem Zettelkasten kommunizieren, nicht mit Menschen. In einem PremiumStudio, das 75€ pro Monat nimmt, ist eine ""Feedback-Box"" für die Kritik der Kunden zuständig.  Seit Jahren werden gute Mitarbeiter und Trainer erfolgreich vergrault. Durch schlechte Bezahlung, durch wenig Entgegenkommen, durch Druck und Erwartung von Konformität (hauptsache, das QM ist zufrieden, weil überall gleiche (maue) Stimmung herrscht). Ehemals gute und noch anwesende Trainer verlieren z.T. das Leuchten und ihre Individualität.  Es gab früher wirklich außergewöhnlich gute Trainer, Kursleiter und Rezeptionsfeen. Ein Beispiel: Beata, die klasse Rezeptionsfee aus Home-of-Balance-Zeiten, immer freundlich, charmant, multitasking und sehr kompetent, wurde durch mindestentlohnte studentische Hilfskräfte, die z.T. nicht zu einer Begrüßung fähig sind und die durch alles, was nicht Standard ist und geschult wurde, überfordert sind und in Folge pampig werden, ""ersetzt"". Selbstverständlich: Ausnahmen bestätigen die Regel.  Das Menschliche ist für mich immer das Wichtigste. Herzenswärme, echte Kompetenz. Da mir in Kiel ein alternatives Studio in dieser Lage fehlt, bin ich bisher geblieben und habe ich mich an einigen guten Mitarbeitern wie einem Mitarbeiter, der aktuell sehr unschön entfernt wurde (was zwar kein Grund, aber jetzt Anlaß meiner Kritik hier ist) und auch den paar verbliebenen fähigen Trainern festgehalten. Es werden immer weniger. Ich bin immer noch fassungslos darüber, wie in diesem Unternehmen mit Menschen umgegangen wird.  Das Studio an sich reißt keinen Menschen mehr vom Hocker. Der Wellness-Bereich ist über 13 Jahre alt und benötigt endlich mal eine grundlegende Sanierung, keine Flickschusterei. Aber nicht mal die günstigeren Hygiene-maßnahmen, wie z.B. die Reinigung der Matten in den Lofts, sowohl Yoga (barfuß!) als auch Gym, werden laut Auskunft nicht mal einmal im Jahr (!!!) vorgenommen. Die Fleecedecken aus den Ruheräumen werden immer nur häppchenweise nach Zufallsprinzip gewaschen. Die Auflagen der Außen-Liegen sind eklig-fleckig. Premium, alles.  Was ich in den vergangen Jahren an Bonmots in diesem Unternehmen erleben durfte, in HH und Kiel, das sprengt hier den Rahmen. Würde aber in keinem Mittelklasse-Restaurant passieren. Versöhnt wurde ich jedes Mal durch Menschenverstand und kreative Lösungsansätze der jeweiligen Verantwortlichen. Hier im Sophienhof, nicht in HH, wo allem Anschein nach eigenständiges serviceorientiertes Denken abseits der QM-Strategien unmöglich war.  Testsieger. Premiumstudio. Blattgold an den Wänden.  Das ist immer weniger ein Ort, an den ich nach einem langen Tag gehen möchte, um runterzukommen, um den Kopf freizubekommen, um mich auch mal zurückzuziehen. Ich fühle mich nicht mehr wohl in dieser Atmosphäre, in der Menschlichkeit kein Unternehmenswert ist. Ich werde es bald so handhaben, wie ich es meistens mache: Ich werde bald mit den Füßen abstimmen und gehen. Nach langjähriger Mitgliedschaft. Aber ich möchte es diesmal nicht still tun, deshalb schreibe ich hier. Es geht vielen so wie mir. Ich kenne viele frühere Mitglieder, die still gekündigt haben, aus o.g. Gründen.  Ich fühle mich nicht mehr wohl in diesem Wellness-Tempel, der mehr von Blattgold an den Wänden und Konformität lebt als von echter menschlicher Herzenswärme.  Schade. Nette Mitglieder, tolle Lage, (früher mal) tolle Location, (früher mal) tolle Mitarbeiter. Z.T. hat es die immer noch, in einigen guten Trainern (von denen der nächste, wie ich heute erfahren mußte, jetzt gekündigt hat...). Und, last, but definitely not least: in meiner süßen sonnigen Reinigungsfee mit dem herzlichen strahlenden Lächeln, die mehr Herzensbildung und Serviceorientierung besitzt als die Hälfte des Rezeptionsteams und anscheinend die gesamte Hamburger Chefetage zusammen.  Zum Schluß ein gutgemeinter Rat: Ihr solltet wenigstens diese Menschen halten, Hamburg! Mit Menschlichkeit, mit ordentlicher Vergütung, mit Anerkennung. Mit Anstand. Hilfreich 9 Lustig Cool 3 Melinda S. Mitarbeiter 16.10.2015 Liebe Lena S.,  wir können es natürlich nachvollziehen, dass es Dich als Mitglied persönlich trifft, wenn ein Mitarbeiter das Unternehmen verlässt, bei dem Du Dich gut aufgehoben gefühlt hast. Jedoch müssen wir aus Unternehmenssicht diesbezüglich Entscheidungen anders treffen als es vielleicht ein einzelnes Mitglied tun würde. Für uns als Unternehmen steht, und das in all unseren Entscheidungen, das Gemeinwohl aller Mitglieder im Vordergrund. Auch wenn dies bedeutet, dass wir dadurch nicht immer jedes Mitglied und jeden Gast zufriedenstellen können. Dennoch bemüht sich sowohl das Team in Kiel als auch das in Hamburg, genau wie das Unternehmen in seiner Gesamtheit, darum, auf jegliche Kritik einzugehen und wenn möglich und sinnvoll, diese auch umzusetzen. Unser Ziel ist es weiterhin, allen Mitgliedern einen Ort zu bieten, an dem sie nicht nur Erholung und Ruhe finden, sondern sich rundum wohl fühlen.",,0,0,0
21,Meridian Spa & Fitness,https://www.yelp.de/biz/meridian-spa-und-fitness-kiel,4.0,Qype User (ann-ch…),5.0,No,"Kiel, Schleswig-Holstein",0,2,0,,,,0,0,0
22,Meridian Spa & Fitness,https://www.yelp.de/biz/meridian-spa-und-fitness-kiel,4.0,Qype User (good-l…),4.0,No,"Kiel, Schleswig-Holstein",0,4,0,,,,0,0,0
23,Meridian Spa & Fitness,https://www.yelp.de/biz/meridian-spa-und-fitness-kiel,4.0,Qype User (sauna-…),3.0,No,"Neumünster, Schleswig-Holstein",1,3,0,,Lustig Cool Melinda S. Mitarbeiter 22.12.2014,,0,0,0
24,Meridian Spa & Fitness,https://www.yelp.de/biz/meridian-spa-und-fitness-kiel,4.0,Qype User (Anne_H…),4.0,No,Hamburg,5,44,0,,,,0,0,0
25,Fitness First,https://www.yelp.de/biz/fitness-first-kiel,,,,,,,,,,,,,,
26,City-Gym. Fitness-Studio,https://www.yelp.de/biz/city-gym-fitness-studio-kiel,,,,,,,,,,,,,,
27,Mare Wellness & Sport,https://www.yelp.de/biz/mare-wellness-und-sport-sch%C3%B6nkirchen,3.0,Qype User (MyJasp…),4.0,No,"Münster, Nordrhein-Westfalen",4,108,0,10.9.2009,,,0,0,0
28,Mare Wellness & Sport,https://www.yelp.de/biz/mare-wellness-und-sport-sch%C3%B6nkirchen,3.0,DerFelix F.,4.0,No,"Köln, Nordrhein-Westfalen",0,14,0,13.12.2006,"Das Mare bereichert seit Februar 2006 die Kieler Sauna und Wellnesslandschaft mit diversen Trockensaunen, zwei Dampfsaunen, Solebad (leicht salzhaltig) und was sonst noch so zu einem gelungenen Saunabesuch dazu gehört: Fußbecken, warme Steinbänke usw. Neu waren für mich die sogenannten ""Erlebnisduschen"", die einen feinen Sprühnebel verteilen, angeblich mit Minz Aromen, wovon ich allerdings nichts mitbekommen habe. Trotzdem eine feine Sache! Von den Umkleideräumen gelangt man durch ein Treppenhaus zum eigentlichen Saunabereich, der mit warmen ocker, rot und orange Tönen Wohlfühl Atmosphäre verbreitet. Einziger Minuspunkt bei unserem Saunabesuch war der doch recht hohe Geräuschpegel.",,1,0,0
29,Mare Wellness & Sport,https://www.yelp.de/biz/mare-wellness-und-sport-sch%C3%B6nkirchen,3.0,Qype User (janwi…),4.0,No,"Kiel, Schleswig-Holstein",6,5,0,,,,0,0,0
30,Mare Wellness & Sport,https://www.yelp.de/biz/mare-wellness-und-sport-sch%C3%B6nkirchen,3.0,Qype User (waldku…),1.0,No,"Kiel, Schleswig-Holstein",0,2,0,,"Sauna ist megalaut, die Wege im Mare sind sooo lang, die Karidiogeräte oft besetzt. Das "" Solebad"" ist ein etwas größeres Kinderplantschbecken. Whirlpool gibts nicht. Die vielen "" Erlebnissduschen"" mit farbigem Licht und Spühnebel- netter Gag für einmal auszuprobieren- wie auch die anderen viel zu laschen Saunakabinen neben der üblichen Finnischen- probiert man mal aus und das wars. Der Duschraum bei den Umkleidekabinen- keine Einzelduschen - EIN großer Raum- müffelt, der Boden ist oft voll mit Haaren und dergleichen. In der Eingangshalle steht ein zentraler riesiger Tresen, an dem man oft warten muss, weil man jedes mal dort extra "" eincheckt "" werden muss durch einen Mitarbeiter, die oft beschäftigt sind. Beim rausgehen auch nochmal. Das Publikum ist alt, kaum junge Leute. Eher ein Wellness- ressort für gutverdienende Rentner, die alibimässig etwas an den Geräten hängen meist und quatschend besetzen, als wirklich für leistungsorientierte Jüngere. Die meisten Sachen kosten extra, die das Mare total bewirbt. So auch die Kinderbetreuung ect. Für den Mitgliedsdatenschlüssel, der die Trainingsdaten speichert, zahlt man auch extra. Wer nicht Lust hat ein großkotziges Ambiente mitzubezahlen, von dem man faktisch doch nichts hat eigentlich und wirklich seine Fitness und Fgur verbessern will, kommt mit einer 10er Karte Sauna woanders und einem Hometrainer oder einer Mitgleidschaft im Sportverein weitaus günstiger weg und ist nicht noch auf ein Jahr gebunden. Man sollte auch genau achten, was im Vertrag steht und nicht, was das Mare anbietet aktuell. Fällt eine Leistung weg, die nicht drin setht, komt man aus dem Vertrag dann nämlich doch nicht raus. Urlaub kann man auf Kulanz kriegen. Aber die Zeit wird kostenpflichtig hiten an die Laufzeit dann drangehängt, so dass die auf jeden Fall für 12 Monate abbuchen. Ebenso auf Attest bei gravierenden Krankheiten, wo KEINERLEI Nutzung möglich ist - auch der Sauna nicht.",,0,0,0
31,wellyou Discount Fitness,https://www.yelp.de/biz/wellyou-discount-fitness-kiel-2,,,,,,,,,,,,,,
32,MrsSporty Club -Wik,https://www.yelp.de/biz/mrssporty-club-wik-kiel,,,,,,,,,,,,,,
33,McFIT,https://www.yelp.de/biz/mcfit-kiel,4.0,Qype User (Quarkk…),5.0,No,"Kiel, Schleswig-Holstein",7,27,0,10.8.2011," Dieses hier in Kiel erschließt sich über drei Stockwerke.  Im Erdgeschoss findet man die Kraftgeräte, im ersten Stock die Cardio-Geräte sowie den Frauenhantelbereich kurz vor der Damenumkleide (clever gemacht, wie ich finde). Wo sich die Herren umziehen, habe ich noch nicht heraus gefunden, aber jedenfalls nicht im ersten Stock. ;)  Ganz oben sind dann die Freihanteln und Seilzüge.  Diese Aufteilung finde ich ganz praktisch, weil man in Ruhe trainieren kann.  Außerdem ist das Studio sehr sauber und gepflegt, die Umkleide groß und alle Räumlichkeiten durch die Fensterfront sehr hell.  Ich gehe gerne hin.",,0,0,0
34,McFIT,https://www.yelp.de/biz/mcfit-kiel,4.0,Qype User (Norst…),3.0,No,"Kiel, Schleswig-Holstein",4,34,30,19.5.2008,"Die Vorteile von Mc Fit: moderne Geräte, sehr flexible Öffnungszeiten (24 h rund um die Uhr), verkehrsgünstig gelegen, sehr günstige Mitgliedsbeiträge, man kann für seinen Mitgliedsbeitrag in alle Mc Fits in Deutschland gehen. Ich halte das Preis-/Leistungsverhältnis, trotz der Benutzungsgebühr für die Duschen, die 0,50 EUR kostet, für sehr gut.",,0,0,0
35,McFIT,https://www.yelp.de/biz/mcfit-kiel,4.0,Qype User (AhoYaa…),5.0,No,"Kiel, Schleswig-Holstein",1,101,0,,,,0,0,0
36,McFIT,https://www.yelp.de/biz/mcfit-kiel,4.0,Qype User (meinci…),2.0,No,"Kiel, Schleswig-Holstein",18,236,0,11.5.2008,,,0,0,0
37,FitX,https://www.yelp.de/biz/fitx-kiel,,,,,,,,,,,,,,
38,Athletenschmiede,https://www.yelp.de/biz/athletenschmiede-kiel,,,,,,,,,,,,,,
