,Name,href,Rating,Name_reviewer,Rating_reviewer,Elite,Ort_reviewer,Friends_count,Reviews_count,Pictures_count,Date,Comment,Names_pictures,Hilfreich,Lustig,Cool
14,Newton Bar,https://www.yelp.de/biz/newton-bar-berlin,3.0,Benny N.,4.0,No,Berlin,2,70,1,30.10.2016,"Klassiker am Gendarmenmarkt. Gibt nicht viel zu sagen ausser das gleichbleibend super Drinks serviert werden, der Service bis jetzt immer zuvorkommend war und die Atmosphäre meistens entspannt ist, ausser wenn es mal sehr voll wird. Bei angenehmen Temperaturen ist es zudem super draussen zu Sitzen. Nur zu empfehlen.",Newton Bar ist immer einen Besuch wert.,0,0,0
15,Newton Bar,https://www.yelp.de/biz/newton-bar-berlin,3.0,Tobias F.,5.0,No,"Wiesbaden, Hessen",0,5,10,2.10.2017,,,1,0,0
16,Newton Bar,https://www.yelp.de/biz/newton-bar-berlin,3.0,Oli B.,3.0,Yes,Berlin,308,904,2,31.3.2013,,"Also die Bar liegt direkt am Gendarmenmarkt gegenüber des Luther und Wegener. Es ist hier grundsätzlich immer voll und das Publikum nach meinem Geschmack eher gemischt und international, wegen der gehobenen Preise startet es aber eher so ab Ende 20. Preise, auch für ein Bar, relativ gehoben. Zwei Dinge fielen negativ auf, für die Garderobe verlangte man 1,- Euro pro Mantel , dies war bei 4 Personen schon 4,- Euro, das finde ich für eine Bar schon sehr frech, das zweite war die Ansprache des Gastes, wir hatten einen Sessel verückt und wurden dafür von der Bedienung so angefahren, daß wir fassungslos geschockt waren. Das ging weit über eine ""Berliner Schnautze"" hinaus und war weder gerechtfertigt noch höflich.  Die Musik eines DJs fand ich dagegen sehr gelungen und auch nicht zu laut. Bar Newton Bar",2,0,0
17,Newton Bar,https://www.yelp.de/biz/newton-bar-berlin,3.0,Julia O.,4.0,No,Berlin,2,4,0,,"Die Drinks sind genial - allerdings recht teuer für um die 10€ - dafür wird man zügig bedient und die Bar hat eine super Lage. Besonders gerne sitze ich draußen. Drinnen ist es mittelmäßig gemütlich , abends wird es häufig sehr voll, weshalb die Geräuschkulisse schnell ins Unangenehme steigt.  Trotzdem alles im allem einen Besuch wert !",,1,0,0
18,Kaschk,https://www.yelp.de/biz/kaschk-berlin,4.0,Oliver L.,5.0,No,"Ixelles, Belgien",11,125,1,23.9.2014,"Erster Beitrag fürs kaschk muss ich ein wenig ausholen: von mai 2010 bis juli 2012 war etwa 400 meter entfernt das kristiania. hier gab es kaffee vom feinsten. irgendwann gab es gebäck und ausgesuchte vinyl, manchmal gab es auch konzerte, aber der fokus lag klar auf dem kaffee. platz war nur sehr begrenzt vorhanden und irgendwann wurde der laden einfach zu eng. es erfolgte der umzug an den nordbahnhof. unter neuem namen, aber bei gleicher qualität wird nun im oslo (yelp.de/biz/oslo-kaffeba…) kaffee serviert, weiterhin vinyl und gebäck verkauft. ein toller laden, aber eben etwas weit ab vom schuss. zumindest von der schönhauser allee aus betrachtet. das gilt auch für den ableger in den nordischen botschaften. aber: jetzt ist mit kaschk ein wenig kristiania/oslo zurückgekehrt. morgens eine kaffeebar, mit bewährter qualität (im ernst: jeder kaffee, den ich hier trinke, verhagelt mir den kaffee im büro) und zu den für mitte und kaffeeconnaisseure üblichen preisen. anstelle der ausgesuchten vinyl gibt es ausgesuchte craftbiere, die bis spät abends ausgeschenkt werden. der fokus liegt hier auf dem skandinavischen raum, was für andere brauereien aber kein ausschlusskriterium ist (trinkeempfehlung: bier aus dem hause crew republic). außerdem soll hier der spaß am shuffleboard-spiel vermittelt werden. für mich eine bereicherung und daher auch klar 5 von 5 punkten.",die ständig wechselnde zapfhahnbelegung,4,0,1
19,Kaschk,https://www.yelp.de/biz/kaschk-berlin,4.0,Pierre-W. B.,3.0,No,"Woltersdorf, Brandenburg",0,39,0,11.3.2019,12€ für eine Flasche '3Beans' der Lervig Brauerei aus Norwegen ist ein Witz! Kostet ja nicht mal in Schweden mehr als 8€ und das dann frisch vom Fass trotz extra skandinavischer Alkoholsteuer!,,0,0,0
20,Oh! Calcutta,https://www.yelp.de/biz/oh-calcutta-berlin,4.0,Qype User (herb-w…),5.0,No,Berlin,0,1,0,,"der laden ist noch ziemlich neu, aber hat schon mit sehr coolen, vielfältigen veranstaltungsreihen am wochenende aufgewartet. 1a!",,0,0,0
21,Kaschk,https://www.yelp.de/biz/kaschk-berlin,4.0,Jan B.,1.0,No,Berlin,0,1,0,,,,0,0,0
22,Oh! Calcutta,https://www.yelp.de/biz/oh-calcutta-berlin,4.0,Mar O.,4.0,No,"Wedding, Berlin",7,109,0,11.7.2016," Oh! Calcutta ist leicht zu übersehen, aber drinnen größer als ich erst dachte. Gemütlich eingerichtet, kann man hier prima auf die kommende Nacht anstoßen, oder gleich zum Feiern dableiben ;-)  DJs spielen gute Musik. Es gibt Ecken zum quasseln und genug Platz für ein Tänzchen.  Preise/Getränke wie üblich im Wedding.",,1,0,0
23,Kaschk,https://www.yelp.de/biz/kaschk-berlin,4.0,Anne S.,4.0,No,Berlin,4995,551,1,9.3.2015,"Nachdem ich jetzt hier auf Yelp diverse Beiträge zum Kaschk gelesen habe, nutzte ich heute die Gelegenheit durch einen nahegelegnen Termin für einen Abstecher.  Ich weiss immer nicht nicht, we das Kaschk zu seinem Namen kam, aber ich weiss, wie die Croissants aussehen, die hier frisch aus dem Ofen kommen. Und dass man sie bis an den letzten Tisch erduften kann.  Ich weiss jetzt, dass das WLAN hier super funktioniert und auch eifrig genutzt wird. Ich weiss, dass die Fensterfront nicht nur nach draussen geht, sondern auch nach hintenraus, man also quasi zwischen zwei Glasscheiben sitzt und so immer wieder zum rausgucken verführt wird (hinten Baustelle, vorne Rosa Luxemburg Kiez)  Ich weiss dass der verdammt schokoladige Brownie auf der Theke nicht nur in meinem Kopf glutenfrei ist und so schokoladig schmeckt, wie er aussieht.  BRLO scheint hier riseig zu sein, überhaupt Craftbeer, aber dazu wurde ja schon einiges geschrieben. Lustig fand ich die Ankündigung, dass es Expresso und Co nur bis 18 Uhr gibt. ","Hm ja, mag ich auf den ersten Blick. Mal gucken, wie sich das so weiterentwickelt. Achso, ganz wichtig, der unfassbar freundliche Mensch hinterm Tresen  - nu weiss ich wie es euch geht, wenn ich über beide Backehn strahle und ihr nicht auf Anhieb einordnen könnt, warum eigentlich :-)",15,5,7
24,Oh! Calcutta,https://www.yelp.de/biz/oh-calcutta-berlin,4.0,Slow F.,4.0,No,Berlin,0,35,0,, zivilisation verposten,,1,1,1
25,Kaschk,https://www.yelp.de/biz/kaschk-berlin,4.0,Carsten S.,4.0,Yes,Berlin,51,478,0,28.4.2015,"Es stehen (je nachdem, was schon aus ist) bis zu einem Dutzend Fassbiere zur Verfügung, die ich persönlich für extrem gut ausgewählt halte (vom limonadigen über aromatische Pilssorten bis hin zu ledrig-röstaromatischen Stouts findet hier jeder etwas). Dazu kommen diverse Flachenbiere kleiner Brauerein (Brewdog etc.). Das Glas Bier kostet gezapft zwischen 3 und 5 Euro, ein Tasting-Brett mit 4 Bieren á 0,1L schlägt mit 8 Euro zu Buche.  Die Theke spricht Englisch, ist freundlich und so hip wie das Publikum. Mir persönlich liegt der hippe Elektrosound und US-Sprechgesang nicht so. Auch dass diese eigentlich gemütliche Location in einem Neubau beherbergt ist, was eher als schicke Bierhalle denn als gemütliche Kneipe daherkommt, mit der ich eher Bier verbinde, ist nichts, was ich negativ anrechnen kann.","Also: Empfehlung für alle Bier-Gourmets, die sich nicht an Pomade, Hornbrillen und Laptops stören.",1,0,0
26,Mauerwerk,https://www.yelp.de/biz/mauerwerk-berlin,4.0,Sebastian F.,5.0,No,"Köln, Nordrhein-Westfalen",64,133,3,24.5.2016,"Urige gemütliche Berliner Kiez Kneipe mit gemischten Publikum.Das typische Berliner Kiez Kneipen Ambiente findet man hier glücklicherweise nicht mehr vor,hier wurde richtig aufgehübscht. Der Service ist ausgesprochen nett und aufmerksam.Das besondere sind sicherlich die 10 Craft Beers alle vom Zapfhahn,wenn ich das richtig verstanden habe wechseln sie auch schon mal durch. So ne Auswahl vom Hahn ist mir in Deutschland noch nicht begegnet,jetzt muss man nur noch das richtige finden.Und das war bei mir das Berliner""Rollberger"". Wenn ich in Berlin bin habt ihr ein neuen Stammkunden.Toller Laden!",Mit außergewöhnlichen gut gepflegten Craft Beer. Unbedingt Probieren!,4,0,2
27,Kaschk,https://www.yelp.de/biz/kaschk-berlin,4.0,Hagen H.,3.0,No,Berlin,2,51,0,," Genau das, was die jungen Mitte-Hipster in unseren Tagen brauchen.  Publikum überwiegend 20-30 Jahre alt mit dem entsprechendem aktuellen uniformen Hipster-Style. Fusselbärte, Hornbrillen, Parkas mit fellumbrämter Kapuze und eng anliegenden Röhrenjeans (Leute wisst ihr eigentlich, wie bescheuert die meisten von euch darin aussehen?)  Preise zielgruppengerecht für Berliner Verhältnisse überhöht.  Vergleichbar - wie auch das Publikum - mit dem Hamburger Schanzenviertel. Wer sich dort wohl fühlt, wird es auch hier tun.  Ungewöhnlich und löblich hervor zu heben ist hier das große Angebot an skandinavischen Craft-Bieren (am Hahn und in Flaschen), die man woanders schwerlich bekommt.  Allein dafür ist das Kaschk für den Bierliebhaber allerdings schon einen Besuch wert",,4,1,0
28,Mauerwerk,https://www.yelp.de/biz/mauerwerk-berlin,4.0,Ole M.,3.0,No,Berlin,19,6,0,30.10.2015,,,1,0,0
29,Kaschk,https://www.yelp.de/biz/kaschk-berlin,4.0,Ma Z.,5.0,No,Berlin,13,27,1,27.10.2014,,"Das Kaschk ist genau die richtige Adresse für jeden der auf der Suche nach frisch gezapften Craft Beer ist. Das Personal war sehr sehr freundlich. Keine Anzeichen von dem typischen ""ich bin so cool und hip weil ich in Mitte arbeite"". Die Einrichtung ist sehr geschmackvoll und stylisch mit viel viel Holz. Das macht die ganze Bar auch ziemlich gemütlich. Der DJ war super, die Stimmung auch und beim Shuffleboard hatte auch einige ihren Spaß. Das wichtigste für mich: es gibt zwischen mindestens 4, 5 Sorten frisch gezapftes Craft Beer, manchmal auch mehr. Außerdem gibt es unzählige Sorten in Flaschen. Die Preise sind für die Biere angemessen. Für 0,3l zahlt man je nach Sorte des Bieres zwischen 3€ und 6€. Wer nicht auf Craft Beer steht bekommt ein 0,4l Rothaus für 4€, was für Mitte dann auch ok so ist. Ein Besuch lohnt sich jedenfalls!",3,0,0
30,Mauerwerk,https://www.yelp.de/biz/mauerwerk-berlin,4.0,Simon H.,5.0,No,Berlin,1,49,0,,,,3,1,0
31,Kaschk,https://www.yelp.de/biz/kaschk-berlin,4.0,Casual T.,5.0,No,Hamburg,2,105,0,1.8.2015,,,0,0,0
32,Mauerwerk,https://www.yelp.de/biz/mauerwerk-berlin,4.0,Qype User (cerli…),5.0,No,Hamburg,0,5,0,8.6.2011,,,0,0,0
33,Kaschk,https://www.yelp.de/biz/kaschk-berlin,4.0,Heike M.,1.0,No,Berlin,0,15,0,,"Obwohl das noch nin der offiziellen Öffnungszeit lag, wurden wir an eine mailbox verwiesen. Des weiteren haben wir unter eine emailadresse dort hingeschrieben sowie über die FB -Nachrichtenf unktion Kontakt aufgenommen. Das einzige, was passierte nach 2 Tagen bekamen wir eine mail, mit dem Hinweis, daß wir uns an das Kaschk wenden sollten. Auf meine Frage, wo den die aktuelle addy stehe, kam keine Antwort. Ebenso nicht auf unsere FB-Nachfrage.  Gestern nun schickte ich hier erneut eine Nachricht und bat um Rückmeldung, ob die Tüte gefunden wurde oder nicht und bemerkte, daß die Telefonnummer , die hier vorher stand, verschwunden war. Heute bekomme ich als Antwort, daß ich um eine neue Telefonnummer gebeten hatte. Ich rief diese an, woraufhin sich wieder niemand meldete. Echt unglaublich. Zudem hat die Thekenkraft meinem Sohn seinen Ausweis nicht zurückgegeben. Auch das schon krass, den nicht mal an ihn zu schicken, da die aktuelle Adresse draufsteht. Echt ein unglaublich schlecht geführter Laden, in dem wir uns einmal und nicht wieder sehen lassen. Kann ich also nicht weiterempfehlen",,0,0,0
34,Cubar,https://www.yelp.de/biz/cubar-berlin-2,5.0,Qype User (Bobzil…),5.0,No,Berlin,0,2,0,,"unter Freunden sein zu können. Die Atmosphäre unter den Stammgästen, die unterschiedlicher nicht sein können, ist geradezu Familiär was auch schon viele neue Gäste oder Touristen beindruck hat. Ein Besuch lohnt sich auf jeden Fall. Von daher gibt es einen Stern für Gabi, einen für Ina, einen für Martha, einen für die gemütliche Einrichtung und einen für die Gästemacht in Summe FÜNF ;-) Liebe, liebe Gabi ich danke Dir für alles was Du aufgebaut und für uns getan hast. Weiter so Gruß Tommi",,0,0,0
35,Kaschk,https://www.yelp.de/biz/kaschk-berlin,4.0,Jugger N.,4.0,No,Berlin,17,13,0,,,,0,0,0
36,Cubar,https://www.yelp.de/biz/cubar-berlin-2,5.0,Arne G.,5.0,No,Berlin,0,19,0,,,,0,0,0
37,Cubar,https://www.yelp.de/biz/cubar-berlin-2,5.0,Robert F.,5.0,No,Berlin,6,32,5,26.2.2015,,,0,0,0
38,Newton Bar,https://www.yelp.de/biz/newton-bar-berlin,3.0,Marie B.,4.0,No,Berlin,5,40,0,,"1 Sternchen Abzug für die hohen Preise, aber für einen besonderen Abend ist es (für  Mitte) eine okaye Wahl.",,0,1,1
39,Cubar,https://www.yelp.de/biz/cubar-berlin-2,5.0,Qype User (enzo…),5.0,No,Berlin,0,11,0,,,,0,0,0
40,Newton Bar,https://www.yelp.de/biz/newton-bar-berlin,3.0,Stefan H.,5.0,Yes,"Hürth, Nordrhein-Westfalen",8,2118,1,27.12.2017,,"1 Foto Darf ich jetzt ,nach Jahren, noch eine Rezension schreiben ? Ja, alleine für neu geweckte Erinnerungen. Zufällig wiedergefunden und neu gefreut: Newton Bar. Vor 13 oder 14 Jahren haben wir hier einen Kundenevent gefeiert und wir hatten Spass hoch zehn. Thema: Zigarren. Seit diesem Tag rauche ich hin und wieder einen Zigarillo und alle fünf Jahre mal eine Zigarre. Nun habe ich die Newton Bar auf einem Rundgang durch Berlin wiedergefunden und kann als kölsche Jung nur sagen: War dat ne superjeile Zick damals. Danke.",1,1,2
41,Cubar,https://www.yelp.de/biz/cubar-berlin-2,5.0,Indat C.,5.0,No,Berlin,0,2,0,28.12.2012,Immer wieder sehr nett!,,1,0,0
42,Newton Bar,https://www.yelp.de/biz/newton-bar-berlin,3.0,Henning H.,5.0,No,Berlin,522,310,1,5.10.2017,"Im Sommer ein Traum, draussen auf den Sofas den Leuten zuzuschauen. Dierekt am Gendarmenmarkt den Abend ausklingen lassen. Zu cooler Musik kann man aus dem risigen Sortiment der Cocktails und Drinks auswählen. Diverse Ginsorten stehen auf der Karte und wenn man fragt, gibt es aus viele Erdnüsse zum knabbern dazu... yummy.","Wer dann nicht mehr alleine nachhause findet, hat hier auch beste Chancen eins der raren Berliner Taxis zu ergattern..",5,1,5
43,Newton Bar,https://www.yelp.de/biz/newton-bar-berlin,3.0,Gerd H.,4.0,No,"Hennef (Sieg), Nordrhein-Westfalen",11,220,0,15.5.2018,"Das Personal war schon echt klasse, obwohl es rappelvoll war, haben die uns noch auf wirklich gemütlichen Sesseln nach kurzer Wartezeit einen Platz organisiert.  Die Cocktails waren ok, jetzt nicht Spitzenklasse, aber schon gut und preislich fair.  Es ist keine Cocktailbar nach meinem Geschmack, dafür ist es mir zu groß, zu sehr auf Masse ausgerichtet, die Cocktails mit zu wenig ""Liebe"" hergerichtet. Trotzalledem gibt es unterm Strich nix zu meckern und wir hatten einen entspannten Abend",,1,2,3
44,Newton Bar,https://www.yelp.de/biz/newton-bar-berlin,3.0,Berlin B.,2.0,No,Berlin,8,166,0,21.4.2018," Teuer, aber nicht gut. Benehmen der Gäste eingeschlossen. Kein Knabberzeugs, Service unaufmerksam und gestreßt. Kein detaillierter Kommentar zu den sanitären Anlagen- Gebühr für's WC im Restaurant/Bar? Und für was eigentlich? Sauberkeit war es jedenfalls nicht. Osteuropäisch betrieben. Beim Wechseln versucht mich zu betrügen! Tip: Sowas nur bei Gästen, die betrunken sind- ich war's nicht. Einmal und nie wieder. In gleicher Preisklasse am Potsdamer Platz (zb.) in ""Perfekt"" zu bekommen (Vox Bar, Adlon, ...).  Für 50€ erwarte ich in Berlin eindeutig mehr!",,0,0,0
45,Newton Bar,https://www.yelp.de/biz/newton-bar-berlin,3.0,Nadine B.,4.0,No,Berlin,5,28,0,12.2.2016,Das mag man gut finden oder auch eher weniger gut (wie ich zum Beispiel).  Für einen Cocktail mit Freunden macht amn in der Newton Bar auf jeden Fall nichts falsch. Lecker ist der Chococolada = Pina Coloade mit Schoko Geschmack. Preise sind aber schon happig und das Interior ist auch schon viele Jahre das Gleich = etwas abgenutzt.,,2,0,1
46,Newton Bar,https://www.yelp.de/biz/newton-bar-berlin,3.0,Benny N.,4.0,No,Berlin,2,70,1,30.10.2016,"Klassiker am Gendarmenmarkt. Gibt nicht viel zu sagen ausser das gleichbleibend super Drinks serviert werden, der Service bis jetzt immer zuvorkommend war und die Atmosphäre meistens entspannt ist, ausser wenn es mal sehr voll wird. Bei angenehmen Temperaturen ist es zudem super draussen zu Sitzen. Nur zu empfehlen.",Newton Bar ist immer einen Besuch wert.,0,0,0
47,Newton Bar,https://www.yelp.de/biz/newton-bar-berlin,3.0,Tobias F.,5.0,No,"Wiesbaden, Hessen",0,5,10,2.10.2017,,,1,0,0
48,Newton Bar,https://www.yelp.de/biz/newton-bar-berlin,3.0,Oli B.,3.0,Yes,Berlin,308,904,2,31.3.2013,,"Also die Bar liegt direkt am Gendarmenmarkt gegenüber des Luther und Wegener. Es ist hier grundsätzlich immer voll und das Publikum nach meinem Geschmack eher gemischt und international, wegen der gehobenen Preise startet es aber eher so ab Ende 20. Preise, auch für ein Bar, relativ gehoben. Zwei Dinge fielen negativ auf, für die Garderobe verlangte man 1,- Euro pro Mantel , dies war bei 4 Personen schon 4,- Euro, das finde ich für eine Bar schon sehr frech, das zweite war die Ansprache des Gastes, wir hatten einen Sessel verückt und wurden dafür von der Bedienung so angefahren, daß wir fassungslos geschockt waren. Das ging weit über eine ""Berliner Schnautze"" hinaus und war weder gerechtfertigt noch höflich.  Die Musik eines DJs fand ich dagegen sehr gelungen und auch nicht zu laut. Bar Newton Bar",2,0,0
49,Newton Bar,https://www.yelp.de/biz/newton-bar-berlin,3.0,Julia O.,4.0,No,Berlin,2,4,0,,"Die Drinks sind genial - allerdings recht teuer für um die 10€ - dafür wird man zügig bedient und die Bar hat eine super Lage. Besonders gerne sitze ich draußen. Drinnen ist es mittelmäßig gemütlich , abends wird es häufig sehr voll, weshalb die Geräuschkulisse schnell ins Unangenehme steigt.  Trotzdem alles im allem einen Besuch wert !",,1,0,0
50,Kaschk,https://www.yelp.de/biz/kaschk-berlin,4.0,Oliver L.,5.0,No,"Ixelles, Belgien",11,125,1,23.9.2014,"Erster Beitrag fürs kaschk muss ich ein wenig ausholen: von mai 2010 bis juli 2012 war etwa 400 meter entfernt das kristiania. hier gab es kaffee vom feinsten. irgendwann gab es gebäck und ausgesuchte vinyl, manchmal gab es auch konzerte, aber der fokus lag klar auf dem kaffee. platz war nur sehr begrenzt vorhanden und irgendwann wurde der laden einfach zu eng. es erfolgte der umzug an den nordbahnhof. unter neuem namen, aber bei gleicher qualität wird nun im oslo (yelp.de/biz/oslo-kaffeba…) kaffee serviert, weiterhin vinyl und gebäck verkauft. ein toller laden, aber eben etwas weit ab vom schuss. zumindest von der schönhauser allee aus betrachtet. das gilt auch für den ableger in den nordischen botschaften. aber: jetzt ist mit kaschk ein wenig kristiania/oslo zurückgekehrt. morgens eine kaffeebar, mit bewährter qualität (im ernst: jeder kaffee, den ich hier trinke, verhagelt mir den kaffee im büro) und zu den für mitte und kaffeeconnaisseure üblichen preisen. anstelle der ausgesuchten vinyl gibt es ausgesuchte craftbiere, die bis spät abends ausgeschenkt werden. der fokus liegt hier auf dem skandinavischen raum, was für andere brauereien aber kein ausschlusskriterium ist (trinkeempfehlung: bier aus dem hause crew republic). außerdem soll hier der spaß am shuffleboard-spiel vermittelt werden. für mich eine bereicherung und daher auch klar 5 von 5 punkten.",die ständig wechselnde zapfhahnbelegung,4,0,1
51,Kaschk,https://www.yelp.de/biz/kaschk-berlin,4.0,Pierre-W. B.,3.0,No,"Woltersdorf, Brandenburg",0,39,0,11.3.2019,12€ für eine Flasche '3Beans' der Lervig Brauerei aus Norwegen ist ein Witz! Kostet ja nicht mal in Schweden mehr als 8€ und das dann frisch vom Fass trotz extra skandinavischer Alkoholsteuer!,,0,0,0
52,Kaschk,https://www.yelp.de/biz/kaschk-berlin,4.0,Jan B.,1.0,No,Berlin,0,1,0,,,,0,0,0
53,Kaschk,https://www.yelp.de/biz/kaschk-berlin,4.0,Anne S.,4.0,No,Berlin,4995,551,1,9.3.2015,"Nachdem ich jetzt hier auf Yelp diverse Beiträge zum Kaschk gelesen habe, nutzte ich heute die Gelegenheit durch einen nahegelegnen Termin für einen Abstecher.  Ich weiss immer nicht nicht, we das Kaschk zu seinem Namen kam, aber ich weiss, wie die Croissants aussehen, die hier frisch aus dem Ofen kommen. Und dass man sie bis an den letzten Tisch erduften kann.  Ich weiss jetzt, dass das WLAN hier super funktioniert und auch eifrig genutzt wird. Ich weiss, dass die Fensterfront nicht nur nach draussen geht, sondern auch nach hintenraus, man also quasi zwischen zwei Glasscheiben sitzt und so immer wieder zum rausgucken verführt wird (hinten Baustelle, vorne Rosa Luxemburg Kiez)  Ich weiss dass der verdammt schokoladige Brownie auf der Theke nicht nur in meinem Kopf glutenfrei ist und so schokoladig schmeckt, wie er aussieht.  BRLO scheint hier riseig zu sein, überhaupt Craftbeer, aber dazu wurde ja schon einiges geschrieben. Lustig fand ich die Ankündigung, dass es Expresso und Co nur bis 18 Uhr gibt. ","Hm ja, mag ich auf den ersten Blick. Mal gucken, wie sich das so weiterentwickelt. Achso, ganz wichtig, der unfassbar freundliche Mensch hinterm Tresen  - nu weiss ich wie es euch geht, wenn ich über beide Backehn strahle und ihr nicht auf Anhieb einordnen könnt, warum eigentlich :-)",15,5,7
54,Kaschk,https://www.yelp.de/biz/kaschk-berlin,4.0,Carsten S.,4.0,Yes,Berlin,51,478,0,28.4.2015,"Es stehen (je nachdem, was schon aus ist) bis zu einem Dutzend Fassbiere zur Verfügung, die ich persönlich für extrem gut ausgewählt halte (vom limonadigen über aromatische Pilssorten bis hin zu ledrig-röstaromatischen Stouts findet hier jeder etwas). Dazu kommen diverse Flachenbiere kleiner Brauerein (Brewdog etc.). Das Glas Bier kostet gezapft zwischen 3 und 5 Euro, ein Tasting-Brett mit 4 Bieren á 0,1L schlägt mit 8 Euro zu Buche.  Die Theke spricht Englisch, ist freundlich und so hip wie das Publikum. Mir persönlich liegt der hippe Elektrosound und US-Sprechgesang nicht so. Auch dass diese eigentlich gemütliche Location in einem Neubau beherbergt ist, was eher als schicke Bierhalle denn als gemütliche Kneipe daherkommt, mit der ich eher Bier verbinde, ist nichts, was ich negativ anrechnen kann.","Also: Empfehlung für alle Bier-Gourmets, die sich nicht an Pomade, Hornbrillen und Laptops stören.",1,0,0
